working_area_id;department;working_area;temperature;atmo_pressure;humidity
2475;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,2;758;35,5
2476;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,5;758;35,5
2477;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,1;758;35,7
2478;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,8;759;35,8
2479;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,1;758;35,8
2480;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,2;758;36,1
2481;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,4;758;36,3
2482;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,5;758;35,6
2483;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,5;759;36,3
2484;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,4;758;35,5
2485;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,2;759;36,1
2486;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,4;758;35,8
2487;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19;758;35,6
2488;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";20;759;36,2
2489;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,4;759;36
2490;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";20;759;35,6
2491;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,8;759;35,6
2492;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,7;758;35,8
2493;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,4;758;36,3
2494;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";20;758;35,9
2495;ОСП Самара Мехзавод Автоколонна 1;"Водитель категории ""Е""";19;759;35,5
2496;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,9;758;36,3
2497;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,2;758;36,1
2498;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,1;758;35,5
2499;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19;758;35,7
2500;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,2;758;36,3
2501;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,5;758;36,1
2502;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";20;759;36,4
2503;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,9;758;35,6
2504;ОСП Самара Мехзавод Автоколонна 1;"Водитель-экспедитор категории ""Е""";19,3;758;36,2
2505;ОСП Балаково Автоколонна МКТ 1;Водитель-экспедитор;19,9;759;36,1
2506;ОСП Балаково Автоколонна МКТ 1;Водитель-экспедитор;19,3;758;36,1
2507;ОСП Балаково Автоколонна МКТ 1;Водитель-экспедитор;19,1;759;35,7
2508;ОСП Самара Автоколонна МКТ 1;Водитель-экспедитор;19,5;758;36,4
2509;ОСП Самара Автоколонна МКТ 1;Водитель-экспедитор;19,7;759;35,7
2510;ОСП Самара Автоколонна МКТ 1;Водитель-экспедитор;19,8;759;35,9
2511;ОСП Самара Автоколонна МКТ 1;Водитель-экспедитор;19;759;35,7
2512;ОСП Самара Автоколонна МКТ 1;Водитель-экспедитор;19,5;759;35,6
2513;ОСП Самара Автоколонна МКТ 1;Водитель-экспедитор;19,2;759;35,8
2514;ОСП Самара Автоколонна МКТ 1;Водитель-экспедитор;19,8;759;35,5
2515;ОСП Самара Автоколонна МКТ 1;Водитель-экспедитор;19,7;758;35,8
2516;ОСП Набережные Челны Автоколонна МКТ 1;Водитель-экспедитор;19,4;758;35,9
2517;ОСП Чебоксары Автоколонна МКТ 1;Водитель-экспедитор;19,5;758;35,7
2518;ОСП Йошкар-Ола Автоколонна МКТ 1;Водитель-экспедитор;19,8;758;36
2519;ОСП Ульяновск Автоколонна МКТ 1;Водитель-экспедитор;19,6;759;36,1
2520;ОСП Казань Автоколонна МКТ 1;Водитель-экспедитор;20;759;36,3
2521;ОСП Казань Автоколонна МКТ 1;Водитель-экспедитор;19,9;759;36
2522;ОСП Казань Автоколонна МКТ 1;Водитель-экспедитор;19,7;759;35,5
2523;ОСП Казань Автоколонна МКТ 1;Водитель-экспедитор;19,3;758;36,1
2524;ОСП Казань Автоколонна МКТ 1;Водитель-экспедитор;19;758;36
2525;ОСП Казань Автоколонна МКТ 1;Водитель-экспедитор;19,3;758;36,2
2526;ОСП Казань Автоколонна МКТ 1;Водитель-экспедитор;19,4;758;35,5
2527;ОСП Казань Автоколонна МКТ 1;Водитель-экспедитор;19,1;758;36,1
2528;ОСП Казань Автоколонна МКТ 1;Водитель-экспедитор;19,7;759;36,3
2529;ОСП Казань Автоколонна МКТ 1;Водитель-экспедитор;19,7;759;35,5
2530;ОСП Казань Автоколонна МКТ 1;Водитель-экспедитор;19,7;758;35,8
2531;ОСП Уфа Автоколонна МКТ 1;Водитель-экспедитор;19,3;758;36,2
2532;ОСП Уфа Автоколонна МКТ 1;Водитель-экспедитор;19,4;758;36,1
2533;ОСП Уфа Автоколонна МКТ 1;Водитель-экспедитор;19;759;36,1
2534;ОСП Уфа Автоколонна МКТ 1;Водитель-экспедитор;19,9;758;35,9
2535;ОСП Уфа Автоколонна МКТ 1;Водитель-экспедитор;19,4;759;36,2
2536;ОСП Уфа Автоколонна МКТ 1;Водитель-экспедитор;19,9;759;36
2537;ОСП Уфа Автоколонна МКТ 1;Водитель-экспедитор;19,3;758;35,6
2538;ОСП Уфа Автоколонна МКТ 1;Водитель-экспедитор;19;759;36,4
2539;ОСП Уфа Автоколонна МКТ 1;Водитель-экспедитор;19,8;759;36,2
2540;ОСП Саратов Автоколонна МКТ 1;Водитель-экспедитор;19,9;759;36,2
2541;ОСП Саратов Автоколонна МКТ 1;Водитель-экспедитор;20;758;35,5
2542;ОСП Саратов Автоколонна МКТ 1;Водитель-экспедитор;19,2;759;35,8
2543;ОСП Саратов Автоколонна МКТ 1;Водитель-экспедитор;19,5;758;35,6
2544;ОСП Саратов Автоколонна МКТ 1;Водитель-экспедитор;19,5;758;35,8
2545;ОСП Саратов Автоколонна МКТ 1;Водитель-экспедитор;19,3;758;36,4
2546;ОСП Саратов Автоколонна МКТ 1;Водитель-экспедитор;19,2;759;36
2547;ОСП Саратов Автоколонна МКТ 1;Водитель-экспедитор;19,2;759;35,5
2548;ОСП Ижевск Автоколонна МКТ 1;Водитель-экспедитор;19,5;758;35,7
2549;ОСП Ижевск Автоколонна МКТ 1;Водитель-экспедитор;19,2;758;35,9
2550;ОСП Ижевск Автоколонна МКТ 1;Начальник автоколонны;19,1;758;35,9
2551;ОСП Оренбург Автоколонна МКТ 1;Водитель-экспедитор;19,1;758;35,8
2552;ОСП Оренбург Автоколонна МКТ 1;Водитель-экспедитор;19,1;758;36,2
2553;ОСП Оренбург Автоколонна МКТ 1;Водитель-экспедитор;19,8;758;36,2
2554;ОСП Оренбург Автоколонна МКТ 1;Водитель-экспедитор;20;758;36,3
2555;ОСП Саранск Автоколонна МКТ 1;Водитель-экспедитор;19,7;758;36
2556;ОСП Саранск Автоколонна МКТ 1;Водитель-экспедитор;19,4;758;35,6
2557;ОСП Саранск Автоколонна МКТ 1;Водитель-экспедитор;19,5;759;36,2
2558;ОСП Тольятти Автоколонна МКТ 1;Водитель-экспедитор;19,5;759;36,1
2559;ОСП Тольятти Автоколонна МКТ 1;Водитель-экспедитор;19,4;759;36,4
2560;ОСП Нижнекамск Автоколонна МКТ 1;Водитель-экспедитор;19,4;758;36,1
2561;ОСП Пенза Автоколонна МКТ 1;Водитель-экспедитор;19,2;758;36,3
2562;ОСП Пенза Автоколонна МКТ 1;Водитель-экспедитор;19,8;758;35,9
2563;ОСП Пенза Автоколонна МКТ 1;Водитель-экспедитор;19,1;758;35,7
2564;ОСП Пенза Автоколонна МКТ 1;Водитель-экспедитор;19,8;759;35,9
2565;ОСП Пенза Автоколонна МКТ 1;Начальник автоколонны;19,4;759;36,4
2566;ОСП Самара 3;Ведущий аналитик;19,7;759;35,9
2567;ОСП Самара 3;Менеджер по работе с клиентами;20;758;36,1
2568;ОСП Самара 3;Менеджер по работе с клиентами;19,7;759;35,6
2569;ОСП Самара 3;Менеджер по работе с клиентами;19,3;759;35,7
2570;ОСП Самара 3;Менеджер по работе с клиентами;19,3;758;35,6
2571;ОСП Самара 3;Менеджер по работе с клиентами;19,5;759;36,3
2572;ОСП Самара 3;Менеджер по работе с клиентами;19,8;759;35,9
2573;ОСП Самара 3;Менеджер по работе с клиентами;19,4;758;36,1
2574;ОСП Самара 3;Менеджер по работе с клиентами;19,2;758;35,5
2575;ОСП Самара 3;Менеджер по работе с клиентами;19;758;35,8
2576;ОСП Самара 3;Менеджер по работе с клиентами;19,2;759;35,7
2577;ОСП Самара 3;Менеджер по развитию;19,6;759;36
2578;ОСП Самара 3;Менеджер по развитию;19,5;759;35,8
2579;ОСП Самара 3;Менеджер по развитию;19,5;758;36,3
2580;ОСП Самара 3;Менеджер по развитию;19,8;758;35,6
2581;ОСП Самара 3;Региональный менеджер по логистике;19,6;759;36,3
2582;ОСП Самара 3;Региональный менеджер по продажам;19,6;759;35,9
2583;ОСП Самара 3;Региональный менеджер по продажам;20;759;36,4
2584;ОСП Самара 3;Региональный менеджер по продажам;19,4;758;36,2
2585;ОСП Самара 3;Региональный менеджер по продажам;19,5;759;35,7
2586;ОСП Самара 3;Региональный менеджер по продажам;19,6;758;36,2
2587;ОСП Самара 3;Руководитель направления;19,2;759;35,9
2588;ОСП Самара 3;Руководитель отдела по округу;19,6;759;35,5
2589;ОСП Самара 3;Руководитель отдела по округу;19,7;758;36
2590;ОСП Самара 3;Руководитель подразделения;19,3;758;36,4
2591;ОСП Самара 3;Специалист;19,6;758;35,9
2592;ОСП Самара 3;Специалист;19,4;759;36,2
2593;ОСП Самара 3;Специалист;19,8;759;36,1
2594;ОСП Самара 3;Специалист;19,3;759;35,9
2595;ОСП Самара 3;Специалист;19,5;759;36,1
2596;ОСП Самара 3;Специалист;19,2;759;36
2597;ОСП Самара 3;Специалист;19,9;759;35,8
2598;ОСП Самара 3;Специалист;19,7;759;35,5
2599;ОСП Самара 3;Специалист;20;758;36,4
2600;ОСП Самара 3;Специалист;19,8;758;35,5
2601;ОСП Самара 3;Специалист;19,1;758;35,6
2602;ОСП Самара 3;Специалист;19,1;759;35,8
2603;ОСП Самара 3;Специалист;19,7;758;35,8
2604;ОСП Самара 3;Специалист;19,2;759;35,9
2605;ОСП Самара 3;Специалист;19;758;35,9
2606;ОСП Самара 3;Специалист;19,3;758;35,6
2607;ОСП Самара 3;Специалист;19,7;759;35,8
2608;ОСП Самара 3;Специалист;19,6;758;36,1
2609;ОСП Самара 3;Специалист;19,7;758;36,3
2610;ОСП Самара 3;Специалист по коммерческой документации;19,9;758;36,2
2611;ОСП Самара 3;Специалист по коммерческой документации;19,2;759;35,5
2612;ОСП Самара 3;Специалист по коммерческой документации;19,4;759;36,3
2613;ОСП Самара 3;Специалист по коммерческой документации;19,9;759;35,6
2614;ОСП Самара 3;Специалист по обработке заявок;19,6;758;36,3
2615;ОСП Самара 3;Специалист по обработке заявок;19,7;759;36,1
2616;ОСП Самара 3;Специалист по обработке заявок;19,4;759;35,9
2617;ОСП Самара 3;Специалист по обработке заявок;19;759;36,3
2618;ОСП Самара 3;Специалист по обработке заявок;19,9;759;35,7
2619;ОСП Самара 3;Специалист по обработке заявок;19,6;758;35,9
2620;ОСП Самара 3;Специалист по работе с тендерными площадками;19,2;759;36,4
2621;ОСП Самара 3;Старший менеджер по логистике;19,8;759;36,2
2622;ОСП Самара 3;Старший менеджер по логистике;20;759;36
2623;ОСП Самара 3;Старший менеджер по логистике;19,9;758;36,1
2624;ОСП Самара 3;Старший менеджер по обработке заявок;19,7;758;36,1
2625;ОСП Самара 3;Старший менеджер по продажам и развитию;19,2;759;35,6
2626;ОСП Самара 3;Старший менеджер по работе с клиентами;19,1;759;35,9
2627;ОСП Самара 3;Старший менеджер по работе с клиентами;19,9;758;36,2
2628;ОСП Самара 3;Старший менеджер по работе с клиентами;19,1;758;36
2629;ОСП Самара 3;Старший менеджер по работе с клиентами;19,2;758;35,6
2630;ОСП Самара 3;Менеджер по логистике;19,3;758;35,9
2631;ОСП Самара 3;Менеджер по логистике;19,9;759;36
2632;ОСП Самара 3;Менеджер по логистике;19,3;759;36
2633;ОСП Самара 3;Менеджер по логистике;19,9;758;35,8
2634;ОСП Самара 3;Менеджер по логистике;19,8;758;35,6
2635;ОСП Самара 3;Менеджер по логистике;19,7;758;36,3
2636;ОСП Самара 3;Менеджер по логистике;19;759;36
2637;ОСП Самара 3;Менеджер по логистике;19,9;759;36
2638;ОСП Самара 3;Менеджер по логистике;19;758;36,3
2639;ОСП Самара 3;Менеджер по логистике;19,3;758;36,1
2640;ОСП Самара 3;Менеджер по логистике;20;758;36
2641;ОСП Самара 3;Менеджер по логистике;19,6;758;36,3
2642;ОСП Самара 3;Менеджер по логистике;20;758;35,6
2643;ОСП Самара 3;Менеджер по логистике;20;759;36,3
2644;ОСП Самара 3;Менеджер по логистике;19,6;759;35,5
2645;ОСП Самара 3;Менеджер по логистике;19,6;758;35,6
2646;ОСП Самара 3;Менеджер по логистике;19,3;758;36,3
2647;ОСП Самара 3;Менеджер по логистике;19,6;758;35,7
2648;ОСП Самара 3;Менеджер по логистике;19,1;758;35,7
2649;ОСП Самара 3;Менеджер по логистике;19,2;758;35,8
2650;ОСП Самара 3;Менеджер по логистике;19;759;35,7
2651;ОСП Самара 3;Менеджер по логистике;19,2;759;35,7
2652;ОСП Самара 3;Менеджер по логистике;19,8;759;36,3
2653;ОСП Самара 3;Менеджер по логистике;19,5;759;35,6
2654;ОСП Самара 3;Менеджер по логистике;19,8;758;35,5
2655;ОСП Самара 3;Менеджер по логистике;19,7;759;36
2656;ОСП Самара 3;Менеджер по логистике;19,5;758;36,3
2657;ОСП Самара 3;Менеджер по логистике;20;758;35,7
2658;ОСП Самара 3;Менеджер по логистике;19,6;758;36
2659;ОСП Самара 3;Менеджер по логистике;19,2;758;35,5
2660;ОСП Самара 3;Менеджер по логистике;19,3;758;36,4
2661;ОСП Самара 3;Менеджер по логистике;19,5;759;36,3
2662;ОСП Самара 3;Менеджер по логистике;19,5;759;36,3
2663;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;19,1;758;36
2664;Служба эксплуатации малотоннажного коммерческого транспорта;Менеджер по транспорту;19,4;759;36,2
2665;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;19,7;759;36,4
2666;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;19,3;759;35,7
2667;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;19,6;759;36,3
2668;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;19,7;759;35,9
2669;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;19,6;758;35,9
2670;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;19,5;759;36,3
2671;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;20;759;35,5
2672;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;19,3;758;36,4
2673;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;19,1;759;36,3
2674;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;20;759;36,1
2675;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;19,9;759;36
2676;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;20;759;36
2677;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;19,9;759;36,4
2678;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;19,7;759;36
2679;Служба эксплуатации малотоннажного коммерческого транспорта;водитель-экспедитор ;19,5;758;35,9
2680;Департамент автодоставки;водитель-экспедитор ;19,4;758;36,2
2681;Департамент автодоставки;водитель-экспедитор ;19,8;758;36,1
2682;Департамент автодоставки;водитель-экспедитор ;19,3;759;35,5
2683;Управление по экспедиторской деятельности;"водитель- экспедитор  категории ""Е""";19,2;759;35,7
2684;Управление по экспедиторской деятельности;"водитель- экспедитор  категории ""Е""";19,7;759;35,6
2685;Управление по экспедиторской деятельности;"водитель- экспедитор  категории ""Е""";19,3;758;35,7
2686;Управление по экспедиторской деятельности;"водитель- экспедитор  категории ""Е""";19,9;759;35,7
2687;Управление по экспедиторской деятельности;"водитель- экспедитор  категории ""Е""";19,1;758;36,4
2688;Управление по экспедиторской деятельности;"водитель- экспедитор  категории ""Е""";19,8;758;36
2689;Управление по экспедиторской деятельности;"водитель- экспедитор  категории ""Е""";19,9;758;35,6
2690;Управление по экспедиторской деятельности;"водитель- экспедитор  категории ""Е""";19;759;35,8
2691;Управление по экспедиторской деятельности;"водитель- экспедитор  категории ""Е""";19;759;36,3
2692;Управление по экспедиторской деятельности;"водитель- экспедитор  категории ""Е""";19,8;758;36,4
2693;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";20;759;35,9
2694;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,3;758;36,3
2695;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,7;758;35,8
2696;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,4;759;36,3
2697;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,8;758;36,2
2698;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,5;758;35,6
2699;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,5;758;36,3
2700;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,1;758;36,1
2701;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,3;759;36,3
2702;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,7;759;35,6
2703;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,7;759;35,8
2704;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19;759;36,2
2705;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,5;758;35,9
2706;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,3;759;36,4
2707;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,3;759;35,7
2708;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,6;758;36,3
2709;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,8;759;35,5
2710;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,4;759;35,8
2711;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,7;758;36,3
2712;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,2;758;36,3
2713;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,7;758;36,4
2714;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19;759;35,8
2715;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,6;758;36,1
2716;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,7;758;36,3
2717;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";20;759;35,5
2718;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,4;759;35,5
2719;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,5;758;35,6
2720;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,3;758;35,5
2721;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,7;758;35,8
2722;Департамент по перевозке генеральных грузов;водитель-экспедитор ;20;758;36,4
2723;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,5;759;36,2
2724;Департамент по перевозке генеральных грузов;водитель-экспедитор ;20;758;36,2
2725;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,8;758;35,9
2726;Департамент по перевозке генеральных грузов;бригадир водителей-экспедиторов ;19,1;759;36,1
2727;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,2;758;35,7
2728;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,9;759;36,1
2729;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19;759;35,6
2730;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,1;759;35,9
2731;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,9;759;36,1
2732;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,1;758;35,9
2733;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19;758;35,8
2734;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,8;759;36,2
2735;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,2;759;35,5
2736;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,5;759;35,5
2737;Департамент по перевозке генеральных грузов;Бригадир водителей-экспедиторов;20;758;35,5
2738;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,2;759;35,9
2739;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,7;758;36,2
2740;Департамент по перевозке генеральных грузов;водитель-экспедитор ;20;759;35,9
2741;Департамент по перевозке генеральных грузов;Бригадир водителей-экспедиторов;19,3;759;36,2
2742;Департамент по перевозке генеральных грузов;Бригадир водителей-экспедиторов;19,5;759;36
2743;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,3;758;36,4
2744;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,8;759;35,6
2745;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,2;759;35,7
2746;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,4;758;35,9
2747;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,1;758;36,4
2748;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,6;758;35,8
2749;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,9;758;35,9
2750;Департамент по перевозке генеральных грузов;бригадир водителей-экспедиторов ;19,5;758;36,3
2751;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,6;759;36,3
2752;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,7;758;35,7
2753;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19;758;35,7
2754;Департамент по перевозке генеральных грузов;водитель-экспедитор ;20;759;36,2
2755;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,2;759;36,1
2756;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,2;759;35,7
2757;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,9;758;36,3
2758;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,3;759;35,7
2759;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,8;759;35,9
2760;Департамент по перевозке генеральных грузов;водитель-экспедитор ;20;759;36,2
2761;Департамент по перевозке генеральных грузов;Тренер;19,5;759;36,2
2762;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,6;759;35,7
2763;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,5;759;35,8
2764;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19;759;36
2765;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,4;758;36,2
2766;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,5;758;36,4
2767;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,8;759;35,8
2768;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,5;759;35,6
2769;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19;759;35,5
2770;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,9;759;36,4
2771;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,1;758;35,5
2772;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,7;759;35,9
2773;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,2;758;35,6
2774;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,3;759;35,5
2775;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19;759;36,2
2776;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";20;759;36,3
2777;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";20;758;36,3
2778;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,8;758;36,3
2779;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,3;759;36,2
2780;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,8;758;35,6
2781;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";20;758;36,1
2782;Департамент по перевозке генеральных грузов;"водитель- экспедитор  категории ""Е""";19,4;759;36,2
2783;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,6;758;36,3
2784;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,2;759;35,8
2785;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,7;759;35,8
2786;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,9;759;35,9
2787;Департамент по перевозке генеральных грузов;водитель-экспедитор ;20;758;35,5
2788;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,4;758;36,1
2789;Департамент по перевозке генеральных грузов;водитель-экспедитор ;19,9;758;35,6
2790;Департамент по перевозке генеральных грузов;бригадир водителей-экспедиторов ;19,4;759;36,2
2791;Департамент по перевозке генеральных грузов;Старший контролер по режиму;19;759;35,6
2792;Департамент по перевозке генеральных грузов;Контролер по режиму;19,9;758;36,2
2793;Группа складских операций;Начальник склада запасных частей;20;759;36,1
2794;Группа складских операций;Кладовщик;19,1;758;36,2
2795;Группа складских операций;водитель-экспедитор ;20;759;35,8
2796;Группа складских операций;Инженер по гарантии;19,8;758;35,5
2797;Группа складских операций;Мастер приемщик;19,7;759;35,9
2798;Группа складских операций;Мастер смены;19,6;759;36,1
2799;Группа складских операций;Менеджер по запасным частям;19;759;35,9
2800;Группа складских операций;Начальник СТО;19,6;758;35,6
2801;Группа складских операций;Подсобный рабочий;19,1;759;35,5
2802;Группа складских операций;Специалист по страховым ремонтам;19,2;759;35,8
2803;Группа складских операций;Старший мастер смены;19,8;759;35,6
2804;Отдел технической эксплуатации транспорта;Оператор информационной базы;19,8;758;36,2
2805;Отдел технической эксплуатации транспорта;Механик технического контроля;19,5;759;36,2
2806;Апатиты Автоколонна МКТ 1 ;Водитель-экспедитор;19,8;758;35,9
2807;Архангельск Автоколонна МКТ 1;Водитель-экспедитор;19,6;759;36,2
2808;Вологда Автоколонна МКТ 1;Водитель-экспедитор;19,1;759;36,3
2809;Калининград Автоколонна МКТ 1;Водитель-экспедитор;19,6;759;36
2810;Петрозаводск Автоколонна МКТ 1;Водитель-экспедитор;19,5;758;36,1
